,datadate,gvkey1,real roe,prccq,real rd,roe,rd/rev,p/e,epsfxq
462,2001,PFE,0.1069261466134587,39.87589626353184,0.1821515892420538,0.10713764114403979,0.18364943959788976,133.38066629463256,0.29900275158867656
463,2002,PFE,0.14325814536340853,30.479553589626352,0.16189863923711562,0.14111789846770895,0.1614057606414942,72.20264278064582,0.4233629002751589
464,2003,PFE,0.00920813129999847,34.86964195535896,0.17279359176083536,0.01094562378717413,0.17512303963487658,406.3408612283878,0.09409233629002753
465,2004,PFE,0.041374967046486424,27.29855196419554,0.1637740400723715,0.04205251141503074,0.1621721641346979,69.4161761396018,0.39339940923362904
466,2005,PFE,0.04164444512167248,23.50989285519642,0.156929943412768,0.040105808334483434,0.16799352100113962,72.93091459898044,0.3371973399409234
467,2006,PFE,0.13241682782589198,26.09840898928552,0.21693247639450924,0.12389008765953642,0.21123822883720417,117.53036746096136,0.2319187197339941
468,2007,PFE,0.04182789754929058,22.91117384089893,0.17663149667839,0.03889529503848973,0.17595165219911635,70.7353260630619,0.3729651918719734
469,2008,PFE,0.004606858330446831,17.776958117384094,0.1924295345625863,0.007599359082593374,0.1890016581221983,536.7655961490143,0.060796296519187235
470,2009,PFE,0.008480198129270504,18.00953569581174,0.17318401937046005,0.01190511006061146,0.17009233888713665,167.6553338715164,0.13212607962965195
471,2010,PFE,0.03274231008893672,17.44987595356958,0.16440013829664632,0.0306309031286693,0.16156314325910165,58.32948735156898,0.33683821260796293
472,2011,PFE,0.017416879485845003,21.27262398759536,0.1602750758936869,0.019680502369783085,0.15738969671273095,114.15951179488901,0.1921476838212608
473,2012,PFE,0.07731580107250423,25.03737776239876,0.1454898855373983,0.07348767020570572,0.14522713284122585,119.07891845117949,0.21979921476838216
474,2013,PFE,0.03352910467240929,30.432817737776244,0.13357427349166542,0.03479842625992405,0.13299872006663216,76.13458404569127,0.39994597992147685
475,2014,PFE,0.01715953198737818,30.995371281773778,0.24462570513797835,0.018878638689230513,0.2346648054925089,147.19523631554742,0.22220499459799217
476,2015,PFE,-0.002646235268777501,32.21508053712818,0.1706414180963907,0.0008584181080739316,0.1680601412920856,-959.2699713432414,0.0077442204994598385
477,2016,PFE,0.01295120320855615,32.62708750805371,0.18924273554446727,0.01390760385037234,0.18571786015733227,258.37469563737403,0.13121177442204995
478,2017,PFE,0.17129061069554538,36.14736170875081,0.16864920090491134,0.15886458280478424,0.16587049341388244,23.652766738823587,1.865362121177442
479,2018,PFE,-0.0061639323692713075,43.61337573617087,0.1910996637332761,0.00017732683346297204,0.18692657216279357,-554.9071838183723,0.005667536212117801
480,1990,PRGO,,,0.005153744475746692,,,,
481,1991,PRGO,0.039678191584388366,,0.00982425968721449,,,,
482,1992,PRGO,0.05572828674323627,,0.00940272154187615,,,,
483,1993,PRGO,0.0573267749893152,,0.008186618204332944,,,,
484,1994,PRGO,0.039769158169975095,,0.010273521786161938,,,,
485,1995,PRGO,0.03330713383924831,,0.011408471026065844,,,,
486,1996,PRGO,0.0337430343838341,,0.016561026774637402,,,,
487,1997,PRGO,0.03405699034757228,,0.012457526439531774,,,,
488,1998,PRGO,0.021883256528417824,,0.01703070479964267,,,,
489,1999,PRGO,0.030901481095249497,,0.01931356134895958,,,,
490,2000,PRGO,0.0022542893352870508,,0.01830651543128462,,0.018707464056319723,,0.020705736341257542
491,2001,PRGO,0.03753299617614407,12.161410855739856,0.02801560163362397,0.036621447481821175,0.027684719490579202,63.72791026154648,0.19524807057363414
492,2002,PRGO,0.039519021496429795,12.020671141085575,0.02338685220265382,0.039781438433464954,0.023783346562687643,49.740969400243735,0.23963552480705735
493,2003,PRGO,0.07614410323814076,15.446354067114111,0.025006366800470536,0.07185481116806981,0.025308364273404094,34.08006397259275,0.4984439635524807
494,2004,PRGO,0.02754425201999297,17.58281963540671,0.036886092441648,0.02780876453226077,0.036136051258632215,79.9869364196198,0.22085584439635525
495,2005,PRGO,0.04188192948130536,14.851353281963542,0.033989719124707746,0.0389903970198495,0.036154897438918185,57.11165209170001,0.25035708558443964
496,2006,PRGO,0.03046197092765426,17.2583641353282,0.040207323226191145,0.029918539277894743,0.0400590569982329,77.36770145101033,0.22459303570855846
497,2007,PRGO,0.04200045076164019,33.624339836413526,0.04115393145855162,0.042019006777202474,0.04147373571738994,93.8396367701451,0.3583844593035709
498,2008,PRGO,0.03026794635017711,32.863649433983646,0.03708653898060882,0.031398180215152234,0.03741791122666531,121.21595126861025,0.2743738384459304
499,2009,PRGO,0.061349501389652505,39.181753364943404,0.035517019358715714,0.06041242648672221,0.03796767873883993,59.049334922857945,0.6651274373838447
500,2010,PRGO,0.0689329072505428,63.3651961753365,0.03429057232252984,0.06805942736116989,0.03383811871261472,67.7771306641087,0.9405305127437383
501,2011,PRGO,0.06115914106539629,97.17863451961753,0.03716191226123579,0.059715156698204666,0.03621551408066006,95.21525778770875,1.0306660530512743
502,2012,PRGO,0.050252316856852865,105.24636686345197,0.032077367125766885,0.05068876273434314,0.03240094774845123,93.94676552449508,1.1202700666053051
503,2013,PRGO,-0.010127981931962547,150.42459063668636,0.04443309499489275,-0.00454858776960955,0.04350715386849113,-148.37022607154805,-0.6643759729933393
504,2014,PRGO,0.007225790513833992,165.42717645906367,0.049645390070921995,0.007638660070618966,0.04848606457341302,315.47241051640844,0.5328775624027008
505,2016,PRGO,-0.2281287766885994,84.16615707717646,0.03380154735972358,-0.22502269261656105,0.03435915132128996,-8.8582296143822,-9.567871297122439
506,2017,PRGO,0.011862703788934626,86.81034761570771,0.036552100381887616,0.011222938324676551,0.03609939046491433,174.16116674168128,0.4909832128702878
507,2018,PRGO,0.01436107337555795,41.98687703476158,0.037315930388219544,0.011921320951802272,0.0384596437691819,47.79373165001301,0.49880209832128697
508,1990,REGN,-0.047521850630658925,,1.7310344827586208,,,,
509,1991,REGN,-0.0199265813253012,,2.471548738248392,,,,
510,1992,REGN,-0.07313574977338703,,5.3376,,,,
511,1993,REGN,-0.11693499207220395,,5.643879173290938,,,,
512,1994,REGN,-0.08505911645867813,,0.898201897210817,,,,
513,1995,REGN,-0.11509667531242629,,1.008731082654249,,,,
514,1996,REGN,-0.07615191104544053,,1.3043230944254833,,,,
515,1997,REGN,0.0037941784199802737,,0.7297803684813158,,,,
516,1998,REGN,-0.04222454220549125,,1.3137953795379538,,,,
517,1999,REGN,-0.012617317313661761,,0.839179073092775,,0.87681306839306,,-0.052927507690780765
518,2000,REGN,-0.04642288475264921,,0.8909964989287766,-0.04347249944015308,0.9038686807608208,,-0.2160322927507691
519,2001,REGN,-0.10654202098702859,27.680915893707674,6.839354692115429,-0.10243777484437933,6.5996479156720085,-44.333744991069544,-0.6297966032292751
520,2002,REGN,-0.24450442180831747,18.029849091589373,7.014454397394137,-0.23777966720378765,6.837993355791951,-22.41913849693789,-0.8032949796603229
521,2003,REGN,-0.140777228046468,14.979710984909161,1.5638867995487027,-0.14465756134443541,1.6246722076034046,-41.12870296167362,-0.36798232949796605
522,2004,REGN,0.015295026377346706,9.178689971098493,0.7387768103631344,0.007774025681189306,0.7579277393340929,161.51691731838307,0.025577201767050185
523,2005,REGN,-0.2602761355063947,15.24512686899711,2.175792011019284,-0.2586072633691321,2.211139332098488,-28.584441453429452,-0.5371804422798233
524,2006,REGN,-0.1429712312578477,19.6069715126869,3.457761453701914,-0.17089970945828986,3.3303737526428363,-38.68424648846657,-0.506276718044228
525,2007,REGN,-0.028398733778437296,23.519698697151266,1.001467634790669,-0.04836088489062447,1.13029869448229,-117.80093778707929,-0.22375462767180448
526,2008,REGN,-0.0704520928633503,18.638282969869714,1.335458566900084,-0.06773876786865392,1.311842354259998,-53.51412955323817,-0.3569173754627672
527,2009,REGN,-0.09196697264354953,23.674617828296988,1.2271694214876034,-0.08335454677092877,1.1957562404004811,-221.92854180197148,-0.41681669173754626
528,2010,REGN,-0.02765552324204503,32.240088461782825,0.9366897325603142,-0.03434619478774354,0.9574744386299995,-180.55344882714704,-0.1930736816691738
529,2011,REGN,-0.11002569318060162,55.67906000884618,1.0493100335835155,-0.1133852090153668,1.0694225305291174,-94.55530399618732,-0.5898703073681669
530,2012,REGN,0.3777201427670962,168.84090590600087,0.43662114509819056,0.36249824727542923,0.43127314166815595,48.137303630685544,3.8331400129692628
531,2013,REGN,0.04959130689583807,278.0738667905906,0.43927707843227193,0.05278270636899354,0.43322232626925444,313.3116412461123,0.8948033140012971
532,2014,REGN,0.035438034082975224,404.51208938667907,0.4384049436079215,0.03523396368892891,0.4408819812435537,521.2782819014891,0.7759884803314001
533,2015,REGN,0.042407910393815106,535.4835532089387,0.42001608266086987,0.044461977905081114,0.4156332929081332,391.0000586886041,1.3856815988480333
534,2016,REGN,0.05688942730732966,370.0838143553209,0.39060601046439314,0.056987895143044455,0.3961518853557761,168.90095043342643,2.192079568159885
535,2017,REGN,0.028241666202805372,383.4108273814355,0.3336497209701178,0.03187644237250564,0.33556334224180856,239.19850662433413,1.6810232079568161
536,2018,REGN,0.09367647562604912,375.96677508273814,0.3118860543926565,0.09186992692745106,0.3141240962592499,54.79015736191409,6.947592102320796
537,1988,TECH,,,0.09650529015710163,,,,
538,1989,TECH,0.057761732851985555,,0.09917355371900827,,,,
539,1990,TECH,0.058845299777942256,,0.09727463312368974,,,,
540,1991,TECH,0.032723666813574255,,0.1323108384458078,,,,
541,1992,TECH,0.0658144870534251,,0.13415877640203933,,,,
542,1993,TECH,0.04199501754029183,,0.16891592920353982,,,,
543,1994,TECH,0.05310690852952527,,0.18433098591549296,,,,
544,1995,TECH,0.0516824347080616,,0.19672393128246105,,,,
545,1996,TECH,0.054388310572056155,,0.20452494968422513,,,,
546,1997,TECH,0.057087584180461004,,0.16260582950946809,,,,
547,1998,TECH,0.041338696108146736,20.519674064158195,0.13706671636228104,0.04172905508822524,0.13654347975603967,120.39380922098168,0.17065772329481138
548,1999,TECH,0.05073494547178758,52.63641446740642,0.10590201774983087,0.05039536107668597,0.10832742542248387,203.95986233242712,0.2570750657723295
549,2000,TECH,0.04475364027891715,43.77361364144675,0.13466726618705036,0.04541918279111394,0.13285553436061928,234.76945848623328,0.17944970750657727
550,2001,TECH,0.043327271419617994,36.134089861364146,0.13838841249959855,0.04360194769807072,0.13782499227093328,180.5194911503941,0.20021394497075068
551,2002,TECH,0.04387187866301993,28.944706408986136,0.14951951951951953,0.043941950907440706,0.14848262360922165,98.31153003607153,0.2296550213944971
552,2003,TECH,0.04650550772585435,37.21182757064091,0.14243152832950032,0.04689651341608118,0.14133756637105788,124.01023718526169,0.3000829655021394
553,2004,TECH,0.044939289529512656,38.87768218275706,0.1093332070916278,0.04498245444742831,0.1099514110689688,108.6957914333824,0.35782500829655023
554,2005,TECH,0.058250235448904945,56.053439768218276,0.09523412938016614,0.058348839190170046,0.09554753179433984,133.0678323217743,0.42137078250082965
555,2006,TECH,0.04841471197098698,55.00041134397683,0.09605972309508845,0.04903703996466894,0.09571307300990058,116.38831161472291,0.4729201370782501
556,2007,TECH,0.05047239807411045,65.6939800411344,0.08950468282321135,0.05040725935418127,0.08945472706322188,109.84830607254078,0.5980072920137078
557,2008,TECH,0.05617678254624323,65.3225033980041,0.09447928114293103,0.0563935160152714,0.09356041233689326,103.51518340485457,0.6316438007292015
558,2009,TECH,0.05060117163992746,67.96446125033981,0.0975412463179744,0.05122108274350938,0.09703001787811236,102.23234391608582,0.665649164380073
559,2010,TECH,0.04896150098904668,65.23976844612504,0.09752171087611508,0.04912644512850075,0.09747106136401884,91.89393502356745,0.709959564916438
560,2011,TECH,0.0432012398201859,68.37618497684463,0.09157268757868794,0.04357314681884355,0.09097792829115818,97.10751291006406,0.7042669959564917
561,2012,TECH,0.03651782050636009,68.7183276184977,0.0985975520424064,0.036672470329303916,0.09859638376352875,99.3740626550509,0.6915044266995957
562,2013,TECH,0.03347236175533848,93.09805683276186,0.09430234357332445,0.033913505400623434,0.09386708288735583,135.9207724164858,0.6864091504426701
563,2014,TECH,0.04046512534696752,92.49877280568329,0.08955943831064424,0.03947408510096642,0.089019375808045,107.85477983913856,0.8659136409150443
564,2015,TECH,0.030188837883885315,90.30714087728057,0.0907887880767863,0.02991919917015072,0.09169874230760834,132.43080351460102,0.6829615913640915
565,2016,TECH,0.008385612409089428,103.51102871408773,0.10076096110221765,0.009738093125931123,0.10034686480226933,484.03417834605193,0.23200729615913646
566,2017,TECH,0.048953768168375225,128.63443610287143,0.09024151330171973,0.045830451988430804,0.09053234492710929,117.92123772415513,1.206014200729616
567,2018,TECH,0.01601112707207515,150.09824944361029,0.09061371841155236,0.01619092411724573,0.09050281723717585,331.7681241750545,0.455808601420073
568,1986,TEVA,,,,,,,
569,1987,TEVA,0.052245267424928174,,,,,,
570,1988,TEVA,0.024896682880444717,,,,,,
571,1989,TEVA,0.03330113499154794,,0.043557168784029036,,,,
572,1990,TEVA,0.04597528452841529,,0.04676606368946674,,,,
573,1991,TEVA,0.039472658208107296,,0.04164881717359227,,,,
574,1992,TEVA,0.04690526470764149,,0.04230982691040271,,,,
575,1993,TEVA,0.06032706862320679,,0.058717315779850066,,,,
576,1994,TEVA,0.05539232580010165,,0.06391019574637645,,,,
577,1995,TEVA,0.03632330786481566,45.35581885509342,0.06681756372214669,0.03772242144861595,,185.2919886906337,0.24779570876226803
578,1996,TEVA,0.056557378580730996,49.778810581885516,0.08712876992559192,0.05599537063690376,,137.21937064313914,0.47648477957087626
579,1997,TEVA,0.0004014589606129593,48.23597788105819,0.1378117292408879,0.006133353843121864,,4267.902070637045,0.06665664847795713
580,1998,TEVA,0.0020997988134999626,40.38748609778811,0.08034529447030374,0.005594885435944494,0.07901809832623252,620.2781828464365,0.09379566566484783
581,1999,TEVA,0.05395931564057659,69.53460749860977,0.10408418969002696,0.05133514652179107,0.09987928841424296,117.4796113312157,0.6069333795665665
582,2000,TEVA,0.047658985431701946,73.05134721074985,0.05925114422986049,0.046827721684939656,0.060173075436310515,191.54868546113315,0.39327069333795667
583,2001,TEVA,0.0575713332190758,61.524667634721084,0.05215052815349075,0.057723952848015396,0.051486676536380664,104.72707666252316,0.5878293270693338
584,2002,TEVA,0.07441530829199149,41.435375466763475,0.06816411321734614,0.07279694494205434,0.06777788060309409,78.9621630828216,0.520654782932707
585,2003,TEVA,0.056521343405843284,56.74072853754668,0.06772823779193206,0.05768286136267876,0.0676577707413344,92.79984150541358,0.6129520654782934
586,2004,TEVA,0.05163154190895959,29.876827072853757,0.07007862110674327,0.05127445558871907,0.07083597779912038,72.52581068628697,0.4082652952065478
587,2005,TEVA,0.05039419532915723,42.02793868270729,0.06980728051391863,0.05012137538397516,0.06987108708151393,94.39864994948967,0.4446228265295207
588,2006,TEVA,0.04114699830008052,31.36567479386827,0.08154035303416175,0.04252362628158834,0.07993112017342374,54.56092944486537,0.5746944622826531
589,2007,TEVA,0.04142441860465116,46.24237356747939,0.06521739130434782,0.04134306606080549,0.06464230587799001,67.55462965660908,0.6847054694462283
590,2008,TEVA,-0.04242053789731051,42.89249523735675,0.4238061797752809,-0.034031035030737886,0.3892898361428451,-37.31356276880256,-0.7166195294530553
591,2009,TEVA,0.019679111064956643,55.60129424952374,0.06365071015255129,0.02102190737383326,0.0627782141111343,127.54710361909257,0.44840733804705474
592,2010,TEVA,0.03504226888464685,52.19474212942496,0.0631507469443187,0.03629682965819941,0.06248090068570453,59.94106536839258,0.8771758407338047
593,2011,TEVA,0.02264691402228886,40.15815247421295,0.06536293164200141,0.024227630843912374,0.06441865008003204,67.71639022714784,0.6123037175840734
594,2012,TEVA,0.013993965102549525,37.73242981524743,0.005143836921318346,0.012661422903106775,0.018601359459531785,49.824152368017856,0.3347442303717584
595,2013,TEVA,0.016787418271779465,39.86448524298153,0.07569060773480663,0.0178047771868493,0.07499438836287965,83.59543864019491,0.47652947442303717
596,2014,TEVA,0.029415542710340397,57.1198224485243,0.0733359133126935,0.030121029772294184,0.0740179864767236,70.04669453372202,0.8204606529474424
597,2015,TEVA,0.01670732114812711,64.75108198224486,0.09137471829543127,0.015672241836051124,0.08974065224143248,150.71502639772513,0.5120200460652948
598,2016,TEVA,-0.027805561112222446,37.27260410819823,0.10536044362292052,-0.023931935857280217,0.10676319191999879,-15.207651725657627,-0.9650907979953934
599,2017,TEVA,-0.615364097092558,18.97058826041082,0.35587254538718044,-0.5538609343643709,0.32967847614201207,1.550226713836427,-10.275243509079798
600,2018,TEVA,-0.18272761808281626,16.052758058826043,0.07699056810704102,-0.16552024561357198,0.0830678143108168,-12.946385651830411,-2.591560524350908
601,1998,UTHR,-0.2592348284960423,,74.18518518518519,,,,
602,1999,UTHR,-0.16469402232759586,,28.843636363636364,,,,
603,2000,UTHR,-0.13577690872376863,,34.65145754119138,,,,
604,2001,UTHR,-0.03781587482624657,,4.018518518518518,,,,
605,2002,UTHR,-0.015175523424483564,,0.6847799360708139,,,,
606,2003,UTHR,-0.019193514737877386,,0.7191317144959529,,,,
607,2004,UTHR,0.035953578659542046,,0.34705964003146256,,,,
608,2005,UTHR,0.10690580221154335,,0.31925373637866467,,,,
609,2006,UTHR,0.2712872545282152,,0.40014402304368696,,,,
610,2007,UTHR,0.006475974330881202,,0.29566930448428996,,,,0.1338441489561679
611,2008,UTHR,-0.1582587869590286,,2.3694471540428674,-0.13981685462928964,2.1583967079106716,,-3.070426615585104
612,2009,UTHR,-0.005015883631499749,52.610223753012676,0.37670648072491575,-0.00289060844417228,0.37176758604849935,-776.9651151566851,-0.03577604266155849
613,2010,UTHR,0.010666452085903833,62.433248022375295,0.3782454639868043,0.014249788484364466,0.3641492028468428,255.6768292417058,0.2732634223957339
614,2011,UTHR,0.0450180847848067,46.46156132480224,0.2491879207697589,0.04812125015999206,0.25227047402845765,58.4273971212278,0.8226363263422397
615,2012,UTHR,0.07604147733552051,53.59868315613249,0.15370544301668873,0.0757010048547752,0.16417304958663115,33.86378838572544,1.5847032636326344
616,2013,UTHR,-0.023241389515230644,109.52102286831561,0.4205704162730912,-0.015957550870249623,0.4021307225114612,-163.1154691871125,-0.41979052967363656
617,2014,UTHR,0.09160665437185024,129.01148910228684,0.20637885686404148,0.08149839287282788,0.21935375187028666,32.25706077497277,1.9263450209470323
618,2015,UTHR,0.06541693261075725,154.49424264891027,0.18758382216733557,0.08797153735772976,0.1726512534555936,68.78868100882448,2.7386586345020953
619,2016,UTHR,0.0592310170765761,140.78321642426488,0.16356968215158926,0.06233359500182641,0.158116856511798,56.40331246579273,2.5461398658634504
620,2017,UTHR,0.008958038661008957,145.00559032164242,0.24503882657463327,0.019768367325784696,0.2326641614279333,310.44784998986853,0.9438056139865867
621,2018,UTHR,0.023256642210983686,110.65317455903218,0.3639223911903514,0.02516139145482081,0.3513498312734859,71.28390747743444,1.5907273805613988
622,1990,VRTX,-0.22111324376199612,,2.19,,,,
623,1991,VRTX,-0.02620338268814527,,2.7192118226600988,,,,
624,1992,VRTX,-0.06152793614595211,,3.4349680170575696,,,,
625,1993,VRTX,0.17722132471728597,,0.44458676765426597,,,,
626,1994,VRTX,-0.046730123817288916,,1.7922153369481024,,,,
627,1995,VRTX,-0.01010882822028333,,1.0297066014669927,,,,
628,1996,VRTX,-0.0295507009310076,,1.6300290335960184,,,,
629,1997,VRTX,-0.0246303455422263,,1.9512973497988069,,,,
630,1998,VRTX,-0.051163225188049326,,2.263684078980255,,,,
631,1999,VRTX,0.008196564611869964,,0.6748957402442657,,,,-0.0009371933449436799
632,2000,VRTX,-0.0077178163697314795,,0.6541536015545643,-0.015453152891186137,0.6591996979624897,,-0.06539895277683366
633,2001,VRTX,-0.006858090127085038,24.240357396008832,0.8337700145560408,-0.008746631406221797,0.8450032115531935,-123.47470202803785,-0.20787955271853167
634,2002,VRTX,-0.0847454045501491,16.1031180357396,1.3435958340946466,-0.08411140759426357,1.3531774736170048,-38.36842642151925,-0.4204017879571846
635,2003,VRTX,-0.21275635873369816,10.565306311803575,2.2594377134303225,-0.22765378082995336,2.2189268632989694,-18.680040760765877,-0.5906400401787959
636,2004,VRTX,-1.206766174769336,10.565094530631182,0.4628843981423371,-1.1369072662615656,0.5347717478614985,-19.737624231182306,-0.535667064004018
637,2005,VRTX,-0.1594265310900759,27.075630509453063,0.385908777213125,-0.19558138316911264,0.42235756464706303,-68.24917000302463,-0.4226575667064005
638,2006,VRTX,-0.05404646841985632,37.072528563050945,0.5126360684957667,-0.06203054802803671,0.5410992722886161,-160.1998200009924,-0.24635426575667066
639,2007,VRTX,-0.31608028161226714,24.649883252856306,1.3057734546595545,-0.3161918414347556,1.3364102247673735,-36.23091720505144,-0.6765906354265757
640,2008,VRTX,-0.5958455085107629,30.658795988325288,2.901770747615129,-0.573452724602465,2.8840419152336176,-32.18791887617798,-0.9543556590635427
641,2009,VRTX,-0.14470249355586648,42.328652879598835,3.1051373602053762,-0.15472382169386042,3.2043053121198817,-49.25881883341586,-0.8595414355659065
642,2010,VRTX,-0.35793981026761357,34.975415865287964,2.012819730175203,-0.3534159421395554,2.334544856616872,-38.36697736473784,-0.9134329541435566
643,2011,VRTX,0.16429521331687225,34.40494454158653,0.2670465438278837,0.1711665560154119,0.2723258301311307,43.709579907712794,0.7492756567045856
644,2012,VRTX,-0.061689169155091365,43.283729494454164,0.5362641245052306,-0.05999327339098922,0.531371113928355,-127.90613517211321,-0.3416280724343295
645,2013,VRTX,0.03264880327040964,74.46814137294945,0.6790723237754054,0.02124727192794224,0.7068684231766411,-758.9247314566363,-0.13218116280724346
646,2014,VRTX,-0.1611555734763265,117.95111481413731,1.3936675060184287,-0.1596725564636395,1.3667902232694298,-159.917894606691,-0.7378332181162808
647,2015,VRTX,-0.06741872007666226,123.84888811148141,0.7421752186344767,-0.07044660310171016,0.7531708859472189,-403.09098798964607,-0.3129407833218117
648,2016,VRTX,0.02461905662196204,75.01000588881115,0.5416366910395766,0.018726735774891562,0.5530198500055132,457.52869802789786,0.1000757059216678
649,2017,VRTX,0.04929917456052129,149.82334600058888,0.47060773378921295,0.03945203655007262,0.5244599331607521,329.17029704513965,0.31563100757059215
650,2018,VRTX,0.34959549765816805,168.17690433460007,0.5032501787138578,0.31935376928530396,0.49536787160081713,61.800662953769326,5.425960563100757
651,1993,VVUS,-0.14883720930232558,,inf,,,,
652,1994,VVUS,-0.16108864465229364,,inf,,,,
653,1995,VVUS,-0.14734950584007186,,inf,,,,
654,1996,VVUS,-0.10258409445310761,,inf,,,,
655,1997,VVUS,0.047171790526910354,,0.12766151046405821,,,,
656,1998,VVUS,0.047977118604973015,,0.2035938903863432,,,,
657,1999,VVUS,0.33304414883362243,,0.15903890160183068,,,,
658,2000,VVUS,0.10056389104748238,,0.13258457745514313,,,,
659,2001,VVUS,-0.003411028993746447,,0.4476405339349501,,,,
660,2002,VVUS,-0.047869710629635014,,0.4843452909113956,,,,-0.055854309137460124
661,2003,VVUS,0.04327120132721773,,0.1971971971971972,0.04540979203141489,,,0.06218441456908625
662,2004,VVUS,-0.028871818240999932,4.448672489151727,0.39966423069326484,-0.04155123501835202,,-203.63053140914187,-0.0311247815585431
663,2005,VVUS,-0.03898349686102027,3.0234008672489154,0.3234903782349038,-0.05725357659268644,,-135.89253211828628,-0.031611112478155866
664,2006,VVUS,-0.01507339104252917,3.6289493400867254,0.2592993860599494,-0.044338720036762876,0.3401324911633285,-165.7788627147503,-0.030963161111247823
665,2007,VVUS,0.17225389333023086,5.1604498949340085,0.3712235522918553,0.1560350864092427,0.3851820914002224,49.26352704996877,0.15368990368388888
666,2008,VVUS,-0.05100866529993216,5.568663044989494,0.7882218132574048,-0.04536890362308336,0.7709002777416172,-51.55856994208242,-0.08955263100963161
667,2009,VVUS,-0.07075608110279233,9.2769648663045,inf,-0.07429908400513066,4.352758597039151,-47.11374322197477,-0.19944895526310097
668,2010,VVUS,-0.04932501022711777,9.13028469648663,inf,-0.05783220243728498,4.352758597039151,-39.76416122654438,-0.2294389448955263
669,2011,VVUS,-0.08124946840180318,9.581044028469648,inf,-0.07966179790350589,4.352758597039151,-70.35827284469683,-0.13693094389448957
670,2012,VVUS,-0.2541799568433756,13.958842104402848,3.9360730593607305,-0.24279488965661178,24.1990908078444,-26.753012970141615,-0.5423536930943894
671,2013,VVUS,-0.11191309847492,9.133515884210441,0.11335315613863857,-0.1319187196941499,0.14859880268324932,-50.04154732732869,-0.2016812353693095
672,2014,VVUS,-0.3083812016772099,2.993539351588421,0.12470090189582184,-0.293054097030311,0.12087306814930117,-12.916164154732733,-0.2409051681235369
673,2015,VVUS,1.7195483415666952,1.089353353935159,0.21358274131525778,1.2285345420063938,0.19885895106147872,-8.694301616415473,-0.12597909051681236
674,2016,VVUS,3.110420676381633,1.1490489353353937,0.021649043457001402,2.8251965532936274,0.03171162656321657,0.6736608728686599,0.47678940209094833
675,2017,VVUS,1.0789248233026383,0.5535429048935336,0.10082907629176785,-0.5703641005449132,0.09675890635639128,-6.193594172374253,-0.09653132105979091
676,2018,VVUS,0.11243534967393742,2.4106206642904895,0.08948990752709556,0.1285488823319678,0.09234404560217736,-5.29147578454039,-0.45747965313210603
